sıra,sure,ayet,metin,hoca
1687,12,91,"Dediler: &quot;Vallahi, Allah seni bizden üstün kıldı/seni bize tercih etti. Doğrusu biz de büyük suç işlemiştik.&quot; ",Mustafa Öztürk
1688,12,92,"Yusuf dedi: &quot;Bugün azarlanmayacaksınız. Allah sizi affeder. O, rahmet edenlerin en merhametlisidir.&quot; ",Mustafa Öztürk
1689,12,93,"&quot;Şu gömleğimi götürün, babamın yüzü üstüne koyun ki, gözü görür hale gelsin. Ve sonra da bütün ailenizle toplanıp bana gelin.&quot; ",Mustafa Öztürk
1690,12,94,"Kervan oradan ayrılınca, öte yandan babaları şöyle seslendi: &quot;Yemin olsun, ben Yusuf'un kokusunu duyuyorum. Umarım bana bunaklık isnat etmezsiniz.&quot; ",Mustafa Öztürk
1691,12,95,"Dediler: &quot;Vallahi, sen hala o eski sapıklığında diretiyorsun!&quot; ",Mustafa Öztürk
1692,12,96,"Müjdeci gelip gömleği yüzünün üstüne bırakınca, gözü derhal görür hale geldi. Yakub: &quot;Ben size demedim mi? Allah'ın izniyle sizin bilmediklerinizi bilirim.&quot; diye",Mustafa Öztürk
1693,12,97,Oğulları dediler ki: &quot;Ey babamız! Günahlarımızın affını dile. Gerçekten biz hata işledik.&quot; ,Mustafa Öztürk
1694,12,98,"Dedi: &quot;Rabbimden sizin için af dileyeceğim. Çok affedicidir O, çok merhametlidir.&quot; ",Mustafa Öztürk
1695,12,99,"Nihayet Yusuf'un huzuruna vardıklarında Yusuf, ana-babasına sarılıp kucakladı. Ve şöyle dedi: &quot;Girin Mısır'a, Allah dilerse emniyet ve güven içinde olacaksın&#x13",Mustafa Öztürk
1696,12,100,"Ana-babasını tahtın üstüne çıkardı. Hepsi, Yusuf'un önünde secde eder gibi eğildiler. Yusuf dedi: &quot;Babacığım, işte bu, benim önceden gördü&#x11",Mustafa Öztürk
1697,12,101,"&quot;Rabbim, sen bana mülk ve saltanattan bir nasip verdin. Olayların ve düşlerin yorumundan bana bir ilim öğrettin. Ey gökleri ve yeri yaratan! Benim dünyada da ahirette de Veli'm sensin. Beni müsl&uu",Mustafa Öztürk
1698,12,102,"Işte bunlar, sana vahyettiğimiz gayb haberlerindendir. Onlar birlikte karar verip tuzak kurarlarken sen yanlarında değildin. ",Mustafa Öztürk
1699,12,103,"Sen hırslanasıya istesen de, insanların çoğu inanmayacaktır. ",Mustafa Öztürk
1700,12,104,"Sen, bu tebliğin için onlardan bir ücret istemiyorsun. O, bütün alemler için bir hatırlatmadan başka şey değildir. ",Mustafa Öztürk
1701,12,105,"Göklerde ve yerde nice mucizeler var ki, yanlarından geçerler de dönüp bakmazlar bile. ",Mustafa Öztürk
1702,12,106,Onların çoğu şirke bulaşmış olmadan Allah'a iman etmez. ,Mustafa Öztürk
1703,12,107,"Peki onlar, Allah'ın azabından bir sarıp sarmalayanın gelmesinden yahut hiç farkında olmadıkları bir sırada kıyametin ansızın tepelerine inmesinden emin mi bulunuyorlar? ",Mustafa Öztürk
1704,12,108,"De ki: &quot;Işte benim yolum budur. Ben, Allah'a basiret üzere çağırırım/dua ederim. Beni izleyenler de... Şanı yücedir Allah'ın! Ben müşriklerden değilim.",Mustafa Öztürk
1705,12,109,"Senden önce gönderdiklerimiz de kentler halkından kendilerine vahyettiğimiz bazı erlerden başkası değildi. Yeryüzünde dolaşmadılar mı ki, onlardan öncekilerin akıbeti nice",Mustafa Öztürk
1706,12,110,"Ne zaman ki resuller ümitsizliğe düşüp yalanladıkları kanısına vardılar, işte o zaman yardımımız kendilerine ulaştı da dilediklerimiz kurtarıldı. Azab&",Mustafa Öztürk
1707,12,111,"Andolsun ki, resullerin hikayelerinden, aklını ve gönlünü çalıştıranlar için bir ibret vardır. Bu Kur'an uydurulacak bir hadis/bir söz değildir; aksine o, önündekin",Mustafa Öztürk
1708,13,1,"Elif, Lam, Mim, Ra. Kitap'ın ayetlerdir bunlar. Ve sana Rabbinden indirilen, haktır. Ne var ki, insanların çokları iman etmezler. ",Mustafa Öztürk
1709,13,2,"Allah odur ki, gökleri direksiz yükseltmiştir; görüyorsunuz onları... Sonra arş üzerine egemen olmuştur. Güneş'i ve Ay'ı da boyun eğdirmiştir. Bunların tüm",Mustafa Öztürk
1710,13,3,Yeri uzatıp döşeyen ve onda oturaklı dağlar ve nehirler vücuda getiren O'dur. Bütün meyvalardan kendi içlerinde ikişer çift yaratmıştır O. Geceyi gündüze sar&,Mustafa Öztürk
1711,13,4,"Yeryüzünde birbirine sırt vermiş komşu kıtalar, üzümlerden bahçeler, ekinler, çatallı ve çatalsız hurmalıklar vardır ki, bir tek suyla sulanırlar. Biz bunlar&#x1",Mustafa Öztürk
1712,13,5,"Eğer şaşıyorsan, esas şaşılacak olan onların şu sözüdür: &quot;Biz toprak olunca mı ve gerçekten mi yeni bir yaratılış içinde bulunacağız",Mustafa Öztürk
1713,13,6,"Senden, güzellikten önce kötülük istemede acele ediyorlar. Halbuki önlerinden pek çok örnek gelip geçti. Şu da bir gerçek ki, Rabbin insanlara karşı, zulümlerine rağmen af",Mustafa Öztürk
1714,13,7,Küfre sapmış olanlar şöyle derler: &quot;Ona Rabbinden bir mucize indirilseydi ya!&quot; Sen sadece bir uyarıcısın ve her topluluk için doğruyu ve iyiyi gösteren bir önder vardır. ,Mustafa Öztürk
1715,13,8,"Allah her dişinin neye gebe olduğunu, rahimlerin neyi eksiltip neyi artıracağını bilir. O'nun katında herşey bir ölçüye bağlıdır. ",Mustafa Öztürk
1716,13,9,"Gaybı da görünen alemi de bilendir O... Kebir, sınırsızca büyük O'dur; Müteal, sonsuzca yüce O'dur. ",Mustafa Öztürk
1717,13,10,Sizden sözü saklayan da açıklayan da geceye sığınıp gizleyen de gündüz yol alan da onun için birdir. ,Mustafa Öztürk
1718,13,11,"Her bir için onu önünden ve arkasından izleyen gözcüler vardır ki, kendisini Allah'ın emrine bağlı olarak koruyup denetlerler. Gerçek şu ki Allah, bir toplumun maruz kaldı&#x",Mustafa Öztürk
1719,13,12,"Size, hem korku hem ümit olsun diye şimşeği gösteren O'dur. Yüklü yüklü bulutları da O oluşturuyor. ",Mustafa Öztürk
1720,13,13,"Gök gürültüsü O'nu hamd ile tespih eder;meleklerde O'ndan ürpererek... Yıldırımlar gönderir de onlarla dilediğini çarpar. Allah, tuzak kuranların hilelerini başlar&#x",Mustafa Öztürk
1721,13,14,"Gerçek dua yalnız O'na/hak davet yalnız O'nun için yapılır. O'nun dışında yalvarıp davet ettikleri ise onlara hiçbir şekilde cevap veremezler. Onlar, ağz&#x1",Mustafa Öztürk
1722,13,15,Göklerde ve yerde kim varsa gölgeleriyle birlikte ister istemez ve sabah-akşam Allah'a secde eder. ,Mustafa Öztürk
1723,13,16,De ki: &quot;Göklerin ve yerin Rabbi kim?&quot; De ki: &quot;Allah.&quot; De ki: &quot;O'nun yanında başka dotlar mı/destekçiler mi edindiniz? Bunlar kendilerine bile yarar sağlayıp zarar verme gücü,Mustafa Öztürk
1724,13,17,"Gökten bir su indirdi de vadiler, kendi ölçülerince sel oldu, ardından da sel, üste çıkan köpüğü taşır hale geldi. Bir süs eşyası veya alet yapmak isteğiy",Mustafa Öztürk
1725,13,18,"Rablerinin çağrısına olumlu cevap verenler için güzellik vardır. O'na olumlu cevap vermeyenlere gelince, yeryüzündekilerin tamamı onların olsa, bir o kadar da ilave edilse, kurtulmak i&",Mustafa Öztürk
1726,13,19,"Rabbinden sana indirilenin hak olduğunu bilen kişi, kör olan biriyle aynı mıdır? Sadece aklı ve gönlü işleyenler düşünüp ibret alır. ",Mustafa Öztürk
1727,13,20,"Işte bunlardır, Allah'a verdikleri söze sadık kalanlar ve antlaşmayı bozmayanlar. ",Mustafa Öztürk
1728,13,21,"Onlar, Allah'ın ulaştırılmasını emrettiği şeyi ulaştırırlar, Rablerinden korkarlar ve hesabın kötüsünde ürperti duyarlar. ",Mustafa Öztürk
1729,13,22,"Onlar,Rablerinin yüzünü arzulayarak sabrederler, namazı kılarlar, kendilerine verdiğimiz rızıklardan gizli ve açık dağıtırlar ve kötülüğü güzellikle ",Mustafa Öztürk
1730,13,23,"Adn cennetleri bunlar içindir.Atalarından, eşlerinden, zürriyetlerinden hayra ve barışa hizmet etmiş olanlarla birlikte giereler oraya. Meleklerse her kapıdan yanlarına sokulurlar. ",Mustafa Öztürk
1731,13,24,"&quot;Selam size, sabrettiğiniz için. Ne güzeldir şu sonsuzluk yurdu!&quot; derler. ",Mustafa Öztürk
1732,13,25,"Allah'a verdikleri sözü, onu antlaşma haline getirdikten sonra bozanlar, Allah'ın birleştirilmesini emrettiği şeyi parçalayanlar ve yeryüzünde bozgun çıkaranlara gelince, b&o",Mustafa Öztürk
1733,13,26,"Allah dilediği kimse için rızkı alabildiğine açar da sınırlayıp kısar da. Iğreti dünya hayatıyla sevinip şımardılar. Oysaki dünya hayatı, ahir",Mustafa Öztürk
1734,13,27,Küfre sapanlar derler ki: &quot;Rabbinden ona bir mucize indirilseydi ya!&quot; De ki: &quot;Allah dilediğini saptırır. Doğruya yöneleni de kendisine iletir.&quot; ,Mustafa Öztürk
1735,13,28,"Böyleleri, inanan ve gönülleri Allah'ın Zikri'yle/Kur'an'la tatmin bulan kişilerdir. Gözünüzü açın! Gönüller yalnız Allah'ın Zikri'yle/Kur",Mustafa Öztürk
1736,13,29,"Iman edip hak ve barış uğruna iyi işler yapanlara mutluluk ve müjde var, güzel bir gelecek var. ",Mustafa Öztürk
1737,13,30,"Işte seni böylece, kendilerinden önce nice ümmetlerin gelip geçtiği bir ümmet içinde resul kıldık ki, onlar Rahman'a küfrederlerken sen kendilerine, sana vahyettiğimizi okuyas",Mustafa Öztürk
1738,13,31,"Kendisiyle, dağlerin yürütüldüğü yahut yerkürenin parçalandığı yahut ölülerin konuşturulduğu bir Kur'an mı olsaydı! Hayır, iş ve olu&#x15",Mustafa Öztürk
1739,13,32,"Yemin olsun, senden önce ki resullerle de alay edildi. Inkar edenlere biraz süre verdim ama sonunda hepsini yakaladım. Gördüler nasılmış azap! ",Mustafa Öztürk
1740,13,33,"Allah'a ortaklar tanıdılar. Peki, her benliğin yaptığı işin başında duranla bunlar bir mi? De ki: &quot;Onları isimlendirin. Yoksa siz Allah'a, yeryüzünde bilmediği bir",Mustafa Öztürk
1741,13,34,Dünya hayatında bir azap var onlar için; ahiret azabı ise çok daha şiddetlidir. Onları Allah'a karşı koruyacak kimse de yoktur. ,Mustafa Öztürk
1742,13,35,"Sakınıp korunanlara vaat edilen cennetin temsili anlatımı şu: Altından ırmaklar akar, yemişleri de sürekli, gölgesi de. Işte korunup sakınanların son yurdu. Kafirlerin son yu",Mustafa Öztürk
1743,13,36,"Kendilerine kitap verdiklerimiz, sana indirilenle ferahlarlar. Ama hiziplerden bazıları onun bir kısmını inkar ederler. De ki: &quot;Bana, yalnız Allah'a kulluk etmem, O'na ortak koşmamam emredildi. Ben",Mustafa Öztürk
1744,13,37,"Işte biz o Kur'an'ı Arapça bir hüküm kaynağı olarak indirdik. Eğer sana gelen ilimden sonra onların keyiflerine uyarsan, Allah'tan sana ne bir dost nasip olur ne de bir koruyucu. ",Mustafa Öztürk
1745,13,38,"Andolsun, biz senden önce de resuller gönderdik, onlara da eşler ve evlatlar verdik. Hiçbir resul, Allah'ın izni olmadıkça herhangi bir mucize getiremez. Her süre için bir yazı vardır.",Mustafa Öztürk
1746,13,39,"Allah dilediğini silip yok eder, dilediğini sabit tutar. Kitap'ın anası/ana Kitap O'nun katındadır. ",Mustafa Öztürk
1747,13,40,"Ya onlara vaat ettiğimiz şeylerin bir kısmını sana gösteririz yahut da seni vefat ettiririz. O halde tebliğ etmek sana, hesap sormak bize düşer. ",Mustafa Öztürk
1748,13,41,"Bizim, o yerküreye gelip onu uçlarından biraz eksilttiğimizi görmediler mi? Allah hükmeder; O'nun hükmünü denetleyecek de yoktur. Hesabı çok çabuk görür O. ",Mustafa Öztürk
1749,13,42,"Onlardan öncekiler de tuzak kurmuştu, ama tüm tuzaklar Allah'ındır. Her benliğin ne kazandığını O bilir. Kafirler de bilecekler sonsuzluk yurdu kimindir! ",Mustafa Öztürk
1750,13,43,"Küfre sapanlar: &quot;Sen gönderilmiş bir elçi değilsin.&quot; diyorlar. De ki: &quot;Benimle sizin aranızda tanık olarak Allah, bir de yanında kitap bilgisi bulunanlar yeter.&quot; ",Mustafa Öztürk
1751,14,1,"Elif, Lam, Ra. Bir kitaptır bu. Ki indirdik sana, Çıkarasın diye insanları Rablerinin izniyle karanlıklardan nura; Hamid, Aziz olanın yoluna... ",Mustafa Öztürk
1752,14,2,"O Allah'a ki yalnız O'nundur göklerdekiler ve yerdekiler. Hüsran haberi şiddetli bir azaptan, o küfre batmışlara... ",Mustafa Öztürk
1753,14,3,"Onlar ki sefil ve iğreti hayatı ahirete tercih ederler ve Allah yolundan alıkoyup o yolu eğri-büğrü yapmayı isterler. Işte bunlar, dönüşü olmayan bir sapıklık i&cced",Mustafa Öztürk
1754,14,4,"Biz, görevlendirdiğimiz her resulü ancak kendi toplumunun diliyle gönderdik ki, onlara açık-seçik beyanda bulunsun. Bunun ardından Allah dilediğini saptırır, dilediğini de iyiye ve g&uu",Mustafa Öztürk
1755,14,5,"Andolsun ki biz Musa'yı, toplumunu karanlıklardan aydınlığa çıkar ve onlara Allah'ın günlerini hatırlatıp bellet diye ayetlerimizle gönderdik. Şu bir gerçek ki,",Mustafa Öztürk
1756,14,6,"Musa'nın, kendi toplumuna şöyle dediği zamanı da hatırla: &quot;Allah'ın üzerinizdeki nimetini anın. Hatırlayın ki, sizi Firavun'un hanedanından kurtarmışt&",Mustafa Öztürk
1757,14,7,"Rabbinizin şunu duyurduğunu da hatırda tutun: Eğer şükrederseniz, ben de sizin için mutlaka artıracağım. Ve eğer nankörlük ederseniz hiç kuşkusuz benim azabım &c",Mustafa Öztürk
1758,14,8,"Şöyle demişti Musa: &quot;Siz de yeryüzünde bulunanların tümü de küfre saplansanız, hiç kuşkusuz Allah mutlak Gani, mutlak Hamid'dir. ",Mustafa Öztürk
1759,14,9,"Sizden öncekilerin, Nuh kavminin, Ad'ın, Semud'un ve onlardan sonrakilerin haberleri ulaşmadı mı size? Allah'tan başkası bilmez onları. Peygamberleri onlara açık deliller getirmi",Mustafa Öztürk
1760,14,10,"Resulleri dediler ki: &quot;Gökleri ve yeri yaratan Allah hakkında mı kuşku? O sizi, günahlarınızı affetsin, belirli bir süreye kadar size zaman tanısın diye çağırıyor.",Mustafa Öztürk
1761,14,11,"Resulleri onlara dediler ki: &quot;Biz sadece sizin gibi birer insanız, fakat Allah, kullarından dilediğine lütufta bulunur. Allah'ın izni olmadan bizim size bir kanıt getirmemiz haddimize değil. Insanla",Mustafa Öztürk
1762,14,12,"&quot;O, bize yollarımızı göstermişken neden Allah'a tevekkül etmeyecek mişiz? Bize yaptığınız eziyetlere elbette sabredeceğiz. Tevekkül edenler yalnız Allah'a tev",Mustafa Öztürk
1763,14,13,Küfre sapanlar kendi resullerine şöyle dediler: &quot;Ya tam bir biçimde bizim milletimize dönersiniz yahut da sizi yurdumuzdan mutlaka çıkarırız.&quot; Rableri de onlara şunu vahyetti: &quot;Zalim,Mustafa Öztürk
1764,14,14,"&quot;Ve onların ardından o toprağa mutlaka sizi yerleştireceğiz. Bu, makamımdan korkan, tehdidimden korkan için böyledir.&quot; ",Mustafa Öztürk
1765,14,15,Ve Allah'tan fetih istediler. Ve her inatçı zorba perişan oldu. ,Mustafa Öztürk
1766,14,16,Ardından da cehennem. Irinli bir sudan içirilecekler. ,Mustafa Öztürk
1767,14,17,Onu yutmaya çalışacak ama boğazından geçiremeyecek. Ölüm her yandan üstüne gelecek de bir türlü ölmeyecek. Arkasından da dehşetli bir azap. ,Mustafa Öztürk
1768,14,18,"Rablerine nankörlük edenlerin amelleri, fırtınalı bir günde rüzgarın tarumar ettiği küle benzer. Kazandıklarından hiçbir şey elde edemezler. Işte bu, dönü",Mustafa Öztürk
1769,14,19,"Allah'ın, gökleri ve yeri hak olarak yarattığını görmedin mi? Dilerse sizi yok eder, yepyeni bir halk getirir. ",Mustafa Öztürk
1770,14,20,"Bu, Allah'a hiç de zor gelmez. ",Mustafa Öztürk
1771,14,21,"Hepsi toplu halde, Allah'ın huzuruna çıkmış olacaklar. Ezilip horlananlar, büyüklük taslayanlara diyecekler ki: &quot;Biz sizin birer uydunuzduk. Şimdi siz Allah'ın azabından bir k",Mustafa Öztürk
1772,14,22,"Iş bitirilince şeytan onlara şöyle dedi: &quot;Allah size hak bir vaatle vaatte bulundu, ben ise vaat ettim ama vaadimden caydım. Benim sizin üzerinizde bir sultam yoktu. Sizi davet ettim, siz de bana uydunuz. Hepsi ",Mustafa Öztürk
1773,14,23,Iman edip hayra ve barışa yönelik işler yapanlar ise Rablerinin izniyle altlarından ırmaklar akan cennetlere sokulmuşlardır. Sürekli kalıcıdırlar orada. Birbirlerine esenlik dileme,Mustafa Öztürk
1774,14,24,"Görmedin mi Allah nasıl bir örnekleme yaptı: Güzel söz; kökü yerde, dalları gökte olan güzel bir ağaca benzer. ",Mustafa Öztürk
1775,14,25,"O ağaç, Rabbinin izniyle yemişlerini her zaman verir. Allah, insanlara böyle örnekler verir ki, düşünüp ibret alabilsinler. ",Mustafa Öztürk
1776,14,26,"Pis bir söz de gövdesi toprağın üstünde destek bulmuş bir ağaca benzer, dayanağı yoktur onun. ",Mustafa Öztürk
1777,14,27,"Allah, inananları dünya hayatında da ahirette de tutarlı sözle sağlamlaştırır. Allah, zalimleri şaşırtır. Allah, dilediğini yapar. ",Mustafa Öztürk
1778,14,28,"Bakmadın mı şunlara ki, Allah'ın nimetini küfürle değiştirdiler ve toplumlarını helak yurduna kondurdular. ",Mustafa Öztürk
1779,14,29,Yaslanacakları cehenneme kondurdular. Ne kötü bir duruş yeridir o! ,Mustafa Öztürk
1780,14,30,"Yolundan saptırmak için Allah'a eşler uydurdular. De ki: &quot;Hadi, nimetlenin! Sonunda varacağınız yer ateştir.&quot; ",Mustafa Öztürk
1781,14,31,"Inanan kullarıma söyle: Namazı kılsınlar, kendilerine verdiğimiz rızıklardan, hiçbir alışverişin, hiçbir dostluğun olmadığı o gün gelmeden &ou",Mustafa Öztürk
1782,14,32,"Allah odur ki, gökleri ve yeri yarattı. Gökten bir su indirdi de onunla size rızık olarak türlü meyvalar çıkardı. Emriyle denizde akıp gitmeleri için gemileri hizmetinize verdi. Irmaklar",Mustafa Öztürk
1783,14,33,Görevlerini şaşmadan yapmak üzere Güneş'i ve Ay'ı da size boyun eğdirdi. Geceyi ve gündüzü de hizmetinize verdi. ,Mustafa Öztürk
1784,14,34,"Kendisinden istediğiniz herşeyden size bir parça verdi. Allah'ın nimetini saymaya kalksanız, sayıp bitiremezsiniz. Doğrusu şu ki insan, gerçekten çok zalim, çok nankördür",Mustafa Öztürk
1785,14,35,"Bir zaman, Ibrahim şöyle demişti: &quot;Rabbim, bu beldeyi güvenli kıl. Beni ve oğullarımı putlara kulluktan uzak tut.&quot; ",Mustafa Öztürk
1786,14,36,"&quot;Rabbim, onlar insanlardan birçoğunu saptırdılar. Artık beni izleyen bendendir. Bana isyan edene gelince, onun hakkında sen Gafur ve Rahim'sin.&quot; ",Mustafa Öztürk
1787,14,37,"&quot;Ey Rabbimiz! Ben, çocuklarımdan bir kısmını senin kutsal evinin yanındaki, ziraata elverişsiz vadiye yerleştirdim ki, namazı kılsınlar, ey Rabbimiz! Sen de insanlardan bazı g&ou",Mustafa Öztürk
1788,14,38,"&quot;Rabbimiz, hiç kuşkusuz sen bizim gizlediğimizi de bilirsin, açığa vurduğumuzu da. Yerde de gökte de hiçbir şey Allah'a gizli kalmaz!&quot; ",Mustafa Öztürk
1789,14,39,"&quot;Ihtiyar yaşımda bana, Ismail'i ve Ishak'ı bağışlayan Allah'a hamd olsun. Benim Rabbim, duayı gerçekten çok iyi duyar.&quot; ",Mustafa Öztürk
1790,14,40,"&quot;Rabbim! Beni, namazı özenle yerine getiren bir insan yap. Soyumdan bir kısmını da. Rabbimiz, duamı kabul et.&quot; ",Mustafa Öztürk
1791,14,41,"&quot;Rabbimiz, hesabın ortaya geleceği gün; beni, anne-babamı ve inananları affet.&quot; ",Mustafa Öztürk
1792,14,42,"Sakın Allah'ı, zalimlerin yapmakta olduğundan habersiz sanma. O, onları, gözlerin korkudan donup kalacağı bir güne erteliyor, hepsi bu... ",Mustafa Öztürk
